Level,Description,SeriesRefSNDQ,Quarter,Weight, Amount 
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2014Q2,0.011112428,614.7350792
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2014Q2,0.016748776,954.7990388
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2014Q2,0.002643033,153.8089509
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2014Q2,0.031295351,1587.870736
Industry groups,Construction,SG01RSC04B01EE1,2014Q2,0.05700339,3069.97344
Industry groups,Wholesale trade,SG01RSC04B01FF1,2014Q2,0.051452518,2918.077919
Industry groups,Retail trade,SG01RSC04B01GH1,2014Q2,0.043231344,2442.851839
Industry groups,Accommodation services,SG01RSC04B01GH2,2014Q2,0.01971485,1086.997537
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2014Q2,0.047057118,2391.932093
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2014Q2,0.027099694,1915.349369
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2014Q2,0.055690635,3082.727119
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2014Q2,0.068105441,3629.627738
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2014Q2,0.070662936,3660.461001
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2014Q2,0.076524251,4286.782736
Industry groups,Administrative and support services,SG01RSC04B01MN2,2014Q2,0.018769296,1093.362684
Industry groups,Local Government administration,SG01RSC04B01OO1,2014Q2,0.00476449,280.4626242
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2014Q2,0.035720272,2060.122351
Industry groups,Education and training,SG01RSC04B01PP1,2014Q2,0.045320513,2303.903743
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2014Q2,0.058776026,3226.938212
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2014Q2,0.013676744,712.2587326
Industry groups,Other services,SG01RSC04B01RS2,2014Q2,0.018776283,989.4792316
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2014Q2,0.08311245,3964.612298
Industry groups,Agriculture,SG01RSC04B01AA1,2014Q3,0.033952203,2321.780406
Industry groups,Forestry and logging,SG01RSC04B01AA2,2014Q3,0.00533299,343.4545537
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2014Q3,0.008482549,459.7489615
Industry groups,Mining,SG01RSC04B01BB1,2014Q3,0.014767584,909.6783275
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2014Q3,0.043292533,1748.607883
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2014Q3,0.002709344,174.9077135
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2014Q3,0.007573383,499.9743262
Industry groups,Printing,SG01RSC04B01CC4,2014Q3,0.00285678,157.4539352
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2014Q3,0.019264073,894.4524477
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2014Q3,0.004510721,277.2294144
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2014Q3,0.011112428,636.858136
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2014Q3,0.016748776,978.2242196
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2014Q3,0.002643033,149.4731483
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2014Q3,0.031295351,1619.814282
Industry groups,Construction,SG01RSC04B01EE1,2014Q3,0.05700339,3139.241945
Industry groups,Wholesale trade,SG01RSC04B01FF1,2014Q3,0.051452518,2889.826081
Industry groups,Retail trade,SG01RSC04B01GH1,2014Q3,0.043231344,2489.577361
Industry groups,Accommodation services,SG01RSC04B01GH2,2014Q3,0.01971485,1106.399834
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2014Q3,0.047057118,2362.4755
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2014Q3,0.027099694,1983.504814
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2014Q3,0.055690635,3101.815214
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2014Q3,0.068105441,3629.598402
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2014Q3,0.070662936,3702.40722
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2014Q3,0.076524251,4288.725036
Industry groups,Administrative and support services,SG01RSC04B01MN2,2014Q3,0.018769296,1025.995683
Industry groups,Local Government administration,SG01RSC04B01OO1,2014Q3,0.00476449,284.758819
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2014Q3,0.035720272,2077.676808
Industry groups,Education and training,SG01RSC04B01PP1,2014Q3,0.045320513,2308.697333
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2014Q3,0.058776026,3282.216746
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2014Q3,0.013676744,727.7950467
Industry groups,Other services,SG01RSC04B01RS2,2014Q3,0.018776283,992.2698738
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2014Q3,0.08311245,4051.143575
Industry groups,Agriculture,SG01RSC04B01AA1,2014Q4,0.033952203,2358.759976
Industry groups,Forestry and logging,SG01RSC04B01AA2,2014Q4,0.00533299,360.2664066
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2014Q4,0.008482549,470.5207325
Industry groups,Mining,SG01RSC04B01BB1,2014Q4,0.014767584,884.1294175
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2014Q4,0.043292533,1782.587091
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2014Q4,0.002709344,164.9889919
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2014Q4,0.007573383,478.925132
Industry groups,Printing,SG01RSC04B01CC4,2014Q4,0.00285678,164.8964092
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2014Q4,0.019264073,921.0267965
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2014Q4,0.004510721,272.110531
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2014Q4,0.011112428,633.0718766
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2014Q4,0.016748776,991.2845837
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2014Q4,0.002643033,152.390561
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2014Q4,0.031295351,1622.251148
Industry groups,Construction,SG01RSC04B01EE1,2014Q4,0.05700339,3070.782256
Industry groups,Wholesale trade,SG01RSC04B01FF1,2014Q4,0.051452518,2904.053372
Industry groups,Retail trade,SG01RSC04B01GH1,2014Q4,0.043231344,2536.020375
Industry groups,Accommodation services,SG01RSC04B01GH2,2014Q4,0.01971485,1141.424676
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2014Q4,0.047057118,2421.708874
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2014Q4,0.027099694,2044.672911
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2014Q4,0.055690635,3168.512308
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2014Q4,0.068105441,3693.038362
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2014Q4,0.070662936,3742.360227
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2014Q4,0.076524251,4345.49797
Industry groups,Administrative and support services,SG01RSC04B01MN2,2014Q4,0.018769296,1048.543899
Industry groups,Local Government administration,SG01RSC04B01OO1,2014Q4,0.00476449,287.0529994
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2014Q4,0.035720272,2109.012031
Industry groups,Education and training,SG01RSC04B01PP1,2014Q4,0.045320513,2313.55601
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2014Q4,0.058776026,3280.993591
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2014Q4,0.013676744,737.8541908
Industry groups,Other services,SG01RSC04B01RS2,2014Q4,0.018776283,1004.073706
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2014Q4,0.08311245,4074.162787
Industry groups,Agriculture,SG01RSC04B01AA1,2015Q1,0.033952203,2326.983512
Industry groups,Forestry and logging,SG01RSC04B01AA2,2015Q1,0.00533299,369.1366871
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2015Q1,0.008482549,471.461035
Industry groups,Mining,SG01RSC04B01BB1,2015Q1,0.014767584,821.4080302
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2015Q1,0.043292533,1785.343864
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2015Q1,0.002709344,166.2359089
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2015Q1,0.007573383,490.1985317
Industry groups,Printing,SG01RSC04B01CC4,2015Q1,0.00285678,155.9887788
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2015Q1,0.019264073,934.0933913
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2015Q1,0.004510721,279.3198923
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2015Q1,0.011112428,637.7927874
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2015Q1,0.016748776,954.3095909
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2015Q1,0.002643033,156.8543669
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2015Q1,0.031295351,1631.803768
Industry groups,Construction,SG01RSC04B01EE1,2015Q1,0.05700339,3183.305641
Industry groups,Wholesale trade,SG01RSC04B01FF1,2015Q1,0.051452518,2857.399242
Industry groups,Retail trade,SG01RSC04B01GH1,2015Q1,0.043231344,2573.149439
Industry groups,Accommodation services,SG01RSC04B01GH2,2015Q1,0.01971485,1163.075995
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2015Q1,0.047057118,2494.846215
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2015Q1,0.027099694,2056.439731
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2015Q1,0.055690635,3153.696503
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2015Q1,0.068105441,3747.535836
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2015Q1,0.070662936,3782.897247
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2015Q1,0.076524251,4352.927536
Industry groups,Administrative and support services,SG01RSC04B01MN2,2015Q1,0.018769296,1099.877569
Industry groups,Local Government administration,SG01RSC04B01OO1,2015Q1,0.00476449,282.6171548
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2015Q1,0.035720272,2096.043502
Industry groups,Education and training,SG01RSC04B01PP1,2015Q1,0.045320513,2318.480838
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2015Q1,0.058776026,3273.113726
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2015Q1,0.013676744,767.8773556
Industry groups,Other services,SG01RSC04B01RS2,2015Q1,0.018776283,1016.230272
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2015Q1,0.08311245,4137.579493
Industry groups,Agriculture,SG01RSC04B01AA1,2015Q2,0.030119,2351.687959
Industry groups,Forestry and logging,SG01RSC04B01AA2,2015Q2,0.006108809,340.5360747
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2015Q2,0.008484368,486.2383061
Industry groups,Mining,SG01RSC04B01BB1,2015Q2,0.009312585,887.7149865
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2015Q2,0.043770049,1729.939877
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2015Q2,0.002622223,164.1896205
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2015Q2,0.008243812,501.1390686
Industry groups,Printing,SG01RSC04B01CC4,2015Q2,0.002560231,149.2409525
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2015Q2,0.02070564,932.6952409
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2015Q2,0.004359272,274.5702448
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2015Q2,0.010780937,646.7094717
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2015Q2,0.017030446,965.6348167
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2015Q2,0.002626704,148.8345217
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2015Q2,0.030042081,1666.896052
Industry groups,Construction,SG01RSC04B01EE1,2015Q2,0.059362111,3237.264963
Industry groups,Wholesale trade,SG01RSC04B01FF1,2015Q2,0.05025702,2838.398113
Industry groups,Retail trade,SG01RSC04B01GH1,2015Q2,0.04338723,2588.472932
Industry groups,Accommodation services,SG01RSC04B01GH2,2015Q2,0.020731483,1149.124732
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2015Q2,0.048584366,2479.796693
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2015Q2,0.026499263,2154.690739
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2015Q2,0.054681048,3158.723316
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2015Q2,0.070872371,3788.816648
Industry groups,Ownership of owner-occupied dwellings,SG01RSC04B01LL2,2015Q2,0.070909705,3822.903386
Industry groups,"Prof, scientific, and technical services",SG01RSC04B01MN1,2015Q2,0.078028989,4396.315843
Industry groups,Administrative and support services,SG01RSC04B01MN2,2015Q2,0.019132588,1137.545296
Industry groups,Local Government administration,SG01RSC04B01OO1,2015Q2,0.004711543,290.3065802
Industry groups,"Central government administration, defence, and public safety",SG01RSC04B01OO2,2015Q2,0.035709248,2116.850429
Industry groups,Education and training,SG01RSC04B01PP1,2015Q2,0.044767309,2323.885134
Industry groups,Health care and social assistance,SG01RSC04B01QQ1,2015Q2,0.059337523,3301.626421
Industry groups,Arts and recreation services,SG01RSC04B01RS1,2015Q2,0.013686861,762.0019348
Industry groups,Other services,SG01RSC04B01RS2,2015Q2,0.018445871,968.1119157
Industry groups,"GST, import duties, stamp duty",SG01RSC04B01UZ9,2015Q2,0.084129317,4172.17944
Industry groups,Agriculture,SG01RSC04B01AA1,2015Q3,0.030119,2389.582286
Industry groups,Forestry and logging,SG01RSC04B01AA2,2015Q3,0.006108809,333.8990903
Industry groups,"Fishing, aquaculture and agriculture, forestry and fishing support services",SG01RSC04B01AA3,2015Q3,0.008484368,469.9608984
Industry groups,Mining,SG01RSC04B01BB1,2015Q3,0.009312585,867.828748
Industry groups,"Food, beverage, and tobacco manufacturing",SG01RSC04B01CC1,2015Q3,0.043770049,1843.153742
Industry groups,"Textile, leather, clothing, and footwear manufacturing",SG01RSC04B01CC2,2015Q3,0.002622223,158.7724625
Industry groups,Wood and paper products manufacturing,SG01RSC04B01CC3,2015Q3,0.008243812,499.5906879
Industry groups,Printing,SG01RSC04B01CC4,2015Q3,0.002560231,150.3411048
Industry groups,"Petroleum, chemical, polymer, and rubber product manufacturing",SG01RSC04B01CC5,2015Q3,0.02070564,906.4891444
Industry groups,Non-metallic mineral product manufacturing,SG01RSC04B01CC6,2015Q3,0.004359272,272.1820291
Industry groups,Metal product manufacturing,SG01RSC04B01CC7,2015Q3,0.010780937,651.0953051
Industry groups,"Transport equipment, machinery and equipment manufacturing",SG01RSC04B01CC8,2015Q3,0.017030446,981.4298353
Industry groups,Furniture and other manufacturing,SG01RSC04B01CC9,2015Q3,0.002626704,162.0041543
Industry groups,"Electricity, gas, water, and waste services",SG01RSC04B01DD1,2015Q3,0.030042081,1679.170275
Industry groups,Construction,SG01RSC04B01EE1,2015Q3,0.059362111,3279.116736
Industry groups,Wholesale trade,SG01RSC04B01FF1,2015Q3,0.05025702,2880.916034
Industry groups,Retail trade,SG01RSC04B01GH1,2015Q3,0.04338723,2635.174795
Industry groups,Accommodation services,SG01RSC04B01GH2,2015Q3,0.020731483,1174.047669
Industry groups,"Transport, postal, and warehousing",SG01RSC04B01II1,2015Q3,0.048584366,2530.27803
Industry groups,Information media and telecommunications,SG01RSC04B01JJ1,2015Q3,0.026499263,2156.358695
Industry groups,Financial and insurance services,SG01RSC04B01KK1,2015Q3,0.054681048,3187.385563
Industry groups,"Rental, hiring, and real estate services",SG01RSC04B01LL1,2015Q3,0.070872371,3876.785326
